StatisticalArea2Code,StatisticalArea2Name,PhysicalAddressStreet,MarketSegment,ICPs,GenerationCapacityKilowattsAvg,GenerationCapacityKilowattsSum
110900,Dome Valley-Matakana,LALY HADDON PLACE,Res,4,5.3,21.0
110900,Dome Valley-Matakana,LYSNAR ROAD,Res,4,3.6,14.2
110900,Dome Valley-Matakana,MATAKANA ROAD,Res,4,11.5,46.1
110900,Dome Valley-Matakana,MATAKANA VALLEY ROAD,Res,15,4.6,68.6
110900,Dome Valley-Matakana,MOYA DRIVE,Res,3 or less,7.7,
110900,Dome Valley-Matakana,PENNEY RISE,Res,3 or less,8.0,
110900,Dome Valley-Matakana,RIVERGLADE LANE,Res,3 or less,3.0,
110900,Dome Valley-Matakana,ROSEMOUNT ROAD,Res,3 or less,10.6,
110900,Dome Valley-Matakana,SMITH ROAD,Res,3 or less,7.5,
110900,Dome Valley-Matakana,STATE HIGHWAY 1,Res,3 or less,3.0,
110900,Dome Valley-Matakana,TAMAHUNGA DRIVE,Res,3 or less,6.4,
110900,Dome Valley-Matakana,TIAKI LANE,Res,3 or less,7.5,
110900,Dome Valley-Matakana,TOREA ROAD,Res,3 or less,8.0,
110900,Dome Valley-Matakana,WAIWHIU ROAD,Res,3 or less,3.1,
110900,Dome Valley-Matakana,WARD ROAD,Res,3 or less,5.3,
110900,Dome Valley-Matakana,WESTMINSTER GLEN,Res,3 or less,8.0,
111100,Warkworth West,ALBERT ROAD,Res,3 or less,5.6,
111100,Warkworth West,ASHMORE CRESCENT,Res,3 or less,3.0,
111100,Warkworth West,BELMONT PLACE,Res,3 or less,10.0,
111100,Warkworth West,BELVEDERE PLACE,Res,3 or less,6.5,
111100,Warkworth West,BROWN ROAD,Res,3 or less,5.0,
111100,Warkworth West,CAMPBELL DRIVE,Res,3 or less,3.7,
111100,Warkworth West,CLAYDEN ROAD,Res,3 or less,5.0,
111100,Warkworth West,FALLS ROAD,Res,8,6.7,53.7
111100,Warkworth West,FRANCIS PLACE,Res,3 or less,3.3,
111100,Warkworth West,GOATLEY ROAD,Res,3 or less,4.6,
111100,Warkworth West,HERITAGE LANE,Res,3 or less,3.0,
111100,Warkworth West,HIKUWAI LANE,Res,3 or less,3.7,
111100,Warkworth West,KAIPARA FLATS ROAD,Res,3 or less,10.0,
111100,Warkworth West,MATAKANA ROAD,Res,3 or less,2.5,
111100,Warkworth West,NORTHWOOD CLOSE,Res,3 or less,4.7,
111100,Warkworth West,OLIVER STREET,Res,3 or less,1.7,
111100,Warkworth West,VICTORIA STREET,Res,3 or less,4.3,
111100,Warkworth West,VIV DAVIE-MARTIN DRIVE,Res,8,5.7,45.3
111100,Warkworth West,WESTPARK GLEN,Res,3 or less,3.7,
111200,Puhoi Valley,AHUROA ROAD,Res,4,6.9,27.7
111200,Puhoi Valley,BARR ROAD,Res,3 or less,6.0,
111200,Puhoi Valley,BAYER ROAD,Res,3 or less,4.9,
111200,Puhoi Valley,BRUCE MACGREGOR LANE,Res,3 or less,10.0,
111200,Puhoi Valley,CLEMENTS HILL LANE,Res,3 or less,4.9,
111200,Puhoi Valley,COWAN BAY ROAD,Res,3 or less,7.1,
111200,Puhoi Valley,DENNIS ROAD,Res,3 or less,4.6,
111200,Puhoi Valley,FOWLER ACCESS ROAD,Res,3 or less,3.5,
111200,Puhoi Valley,GREEN HOLLOWS ROAD,Res,3 or less,5.0,
111200,Puhoi Valley,HALL LANE,Res,3 or less,10.0,
111200,Puhoi Valley,HAWKS RIDGE RISE,Res,3 or less,8.2,
111200,Puhoi Valley,HEPBURN CREEK ROAD,Res,7,6.0,42.2
111200,Puhoi Valley,HIBISCUS COAST HIGHWAY,Res,3 or less,16.0,
111200,Puhoi Valley,HUNGRY CREEK ROAD,Res,4,4.8,19.2
111200,Puhoi Valley,J TOLHOPF ROAD,Res,3 or less,2.6,
111200,Puhoi Valley,JAMIESON ROAD,Res,3 or less,5.0,
111200,Puhoi Valley,KAIPARA FLATS ROAD,Res,4,5.1,20.4
111200,Puhoi Valley,KAPONGA LANE,Res,3 or less,10.0,
